source,target,book,weight
摘星子,巴天石,tian,1
云中鹤,摘星子,tian,1
巴天石,摘星子,tian,1
摘星子,出尘子,tian,11
出尘子,摘星子,tian,12
出尘子,乔峰,tian,1
摘星子,阿紫,tian,13
阿紫,乔峰,tian,2
乔峰,摘星子,tian,2
阿紫,摘星子,tian,11
摘星子,阿朱,tian,1
谭公,阿紫,tian,1
耶律洪基,阿紫,tian,8
阿紫,耶律洪基,tian,9
耶律洪基,耶律重元,tian,4
耶律重元,耶律洪基,tian,4
莫大,耶律洪基,tian,1
阿朱,游坦之,tian,1
游坦之,阿紫,tian,66
阿紫,游坦之,tian,69
游坦之,阿朱,tian,2
乔峰,阿紫,tian,3
耶律洪基,游坦之,tian,1
徐长老,游坦之,tian,1
赵钱孙,游坦之,tian,1
白世镜,游坦之,tian,1
马夫人,游坦之,tian,1
谭公,游坦之,tian,1
谭婆,游坦之,tian,1
朱丹臣,白世镜,tian,1
段誉,白世镜,tian,1
傅思归,白世镜,tian,1
白世镜,段誉,tian,1
段誉,马夫人,tian,1
苏星河,朱丹臣,tian,1
苏星河,段誉,tian,11
全冠清,朱丹臣,tian,1
朱丹臣,苏星河,tian,3
朱丹臣,全冠清,tian,2
段誉,苏星河,tian,9
朱丹臣,王语嫣,tian,12
朱丹臣,风波恶,tian,3
包不同,慕容复,tian,39
风波恶,慕容复,tian,23
王语嫣,朱丹臣,tian,13
王语嫣,傅思归,tian,2
段誉,阮星竹,tian,5
傅思归,阮星竹,tian,1
阮星竹,傅思归,tian,1
傅思归,王语嫣,tian,2
傅思归,全冠清,tian,1
游坦之,全冠清,tian,25
全冠清,阿紫,tian,8
全冠清,游坦之,tian,17
全冠清,摘星子,tian,1
全冠清,丁春秋,tian,9
摘星子,丁春秋,tian,1
乔峰,丁春秋,tian,2
丁春秋,摘星子,tian,1
丁春秋,全冠清,tian,7
丁春秋,乔峰,tian,1
游坦之,丁春秋,tian,54
丁春秋,游坦之,tian,45
游坦之,段誉,tian,17
段誉,游坦之,tian,14
阿紫,丁春秋,tian,19
虚竹,玄慈,tian,23
虚竹,风波恶,tian,5
玄慈,风波恶,tian,1
风波恶,虚竹,tian,5
包不同,虚竹,tian,14
公冶乾,虚竹,tian,4
公冶乾,包不同,tian,25
邓百川,虚竹,tian,13
邓百川,包不同,tian,33
虚竹,邓百川,tian,6
风波恶,邓百川,tian,28
虚竹,丁春秋,tian,47
邓百川,风波恶,tian,22
邓百川,丁春秋,tian,13
风波恶,游坦之,tian,7
丁春秋,风波恶,tian,12
风波恶,丁春秋,tian,9
游坦之,邓百川,tian,4
丁春秋,虚竹,tian,54
丁春秋,邓百川,tian,12
虚竹,玄难,tian,19
邓百川,玄难,tian,17
风波恶,玄难,tian,11
玄难,邓百川,tian,14
玄难,风波恶,tian,9
游坦之,玄难,tian,3
丁春秋,玄难,tian,15
玄难,丁春秋,tian,21
丁春秋,包不同,tian,11
丁春秋,公冶乾,tian,5
玄难,游坦之,tian,2
游坦之,风波恶,tian,5
风波恶,公冶乾,tian,17
包不同,邓百川,tian,31
包不同,游坦之,tian,5
包不同,丁春秋,tian,13
公冶乾,邓百川,tian,19
公冶乾,游坦之,tian,2
公冶乾,丁春秋,tian,9
游坦之,包不同,tian,7
邓百川,游坦之,tian,3
公冶乾,风波恶,tian,15
包不同,玄难,tian,13
公冶乾,玄难,tian,8
玄难,包不同,tian,11
包不同,公冶乾,tian,21
玄难,公冶乾,tian,10
邓百川,公冶乾,tian,20
西施,玄难,tian,1
薛慕华,包不同,tian,12
薛慕华,公冶乾,tian,1
薛慕华,风波恶,tian,1
玄苦,玄难,tian,3
玄苦,公冶乾,tian,2
公冶乾,玄苦,tian,1
邓百川,薛慕华,tian,7
薛慕华,康广陵,tian,13
薛慕华,玄苦,tian,1
玄难,康广陵,tian,5
邓百川,康广陵,tian,4
邓百川,玄苦,tian,1
虚竹,康广陵,tian,17
虚竹,玄苦,tian,2
康广陵,包不同,tian,6
玄苦,包不同,tian,1
玄苦,康广陵,tian,1
包不同,薛慕华,tian,12
康广陵,薛慕华,tian,17
薛慕华,虚竹,tian,12
虚竹,薛慕华,tian,12
薛慕华,玄难,tian,7
薛慕华,邓百川,tian,6
玄难,薛慕华,tian,6
康广陵,玄难,tian,4
康广陵,丁春秋,tian,17
薛慕华,丁春秋,tian,29
丁春秋,薛慕华,tian,27
丁春秋,康广陵,tian,15
包不同,康广陵,tian,8
薛慕华,范百龄,tian,4
包不同,范百龄,tian,4
范百龄,薛慕华,tian,4
公冶乾,薛慕华,tian,3
康广陵,公冶乾,tian,1
邓百川,苏星河,tian,1
风波恶,苏星河,tian,2
苏星河,康广陵,tian,8
公冶乾,范百龄,tian,2
风波恶,薛慕华,tian,2
风波恶,范百龄,tian,1
邓百川,范百龄,tian,2
风波恶,康广陵,tian,2
薛慕华,苏星河,tian,13
苏星河,薛慕华,tian,9
苏星河,范百龄,tian,8
丁春秋,范百龄,tian,9
康广陵,苏星河,tian,6
范百龄,苏星河,tian,8
范百龄,丁春秋,tian,14
苏星河,丁春秋,tian,21
丁春秋,苏星河,tian,24
范百龄,玄难,tian,3
范百龄,康广陵,tian,5
玄难,范百龄,tian,2
范百龄,包不同,tian,2
范百龄,邓百川,tian,2
游坦之,薛慕华,tian,1
康广陵,邓百川,tian,2
薛慕华,游坦之,tian,1
段誉,康广陵,tian,2
段誉,范百龄,tian,3
朱丹臣,康广陵,tian,1
朱丹臣,范百龄,tian,1
包不同,苏星河,tian,4
康广陵,范百龄,tian,4
玄难,苏星河,tian,14
玄难,段誉,tian,4
范百龄,公冶乾,tian,1
苏星河,玄难,tian,9
苏星河,王语嫣,tian,6
玄难,王语嫣,tian,4
丁春秋,王语嫣,tian,11
段誉,公冶乾,tian,5
段誉,玄难,tian,3
段誉,邓百川,tian,7
王语嫣,苏星河,tian,6
王语嫣,公冶乾,tian,10
王语嫣,玄难,tian,2
王语嫣,丁春秋,tian,11
慕容复,丁春秋,tian,32
苏星河,慕容复,tian,8
公冶乾,慕容复,tian,20
玄难,慕容复,tian,4
丁春秋,慕容复,tian,32
慕容复,鸠摩智,tian,34
丁春秋,段誉,tian,11
丁春秋,鸠摩智,tian,5
鸠摩智,慕容复,tian,27
慕容复,公冶乾,tian,19
慕容复,邓百川,tian,29
邓百川,段誉,tian,9
朱丹臣,慕容复,tian,2
慕容复,段延庆,tian,40
慕容复,段正淳,tian,28
丁春秋,段延庆,tian,11
丁春秋,段正淳,tian,3
苏星河,段延庆,tian,5
苏星河,叶二娘,tian,2
段延庆,玄难,tian,6
玄难,朱丹臣,tian,1
玄难,段延庆,tian,5
段延庆,苏星河,tian,7
苏星河,虚竹,tian,70
段延庆,虚竹,tian,17
段延庆,慕容复,tian,43
虚竹,段誉,tian,49
慕容复,虚竹,tian,29
虚竹,朱丹臣,tian,5
朱丹臣,虚竹,tian,5
虚竹,段延庆,tian,12
段延庆,丁春秋,tian,8
慕容复,玄难,tian,7
段延庆,邓百川,tian,5
段延庆,游坦之,tian,2
段延庆,康广陵,tian,2
段延庆,王语嫣,tian,3
段延庆,鸠摩智,tian,3
段誉,虚竹,tian,46
邓百川,段延庆,tian,5
玄难,虚竹,tian,20
游坦之,虚竹,tian,12
游坦之,段延庆,tian,4
康广陵,虚竹,tian,13
康广陵,段延庆,tian,2
王语嫣,虚竹,tian,26
叶二娘,虚竹,tian,14
鸠摩智,虚竹,tian,48
鸠摩智,段延庆,tian,2
慕容复,苏星河,tian,8
范百龄,虚竹,tian,6
鸠摩智,苏星河,tian,5
虚竹,苏星河,tian,66
苏星河,鸠摩智,tian,2
虚竹,慕容复,tian,20
虚竹,鸠摩智,tian,51
鸠摩智,玄难,tian,4
虚竹,王语嫣,tian,27
虚竹,乔峰,tian,1
鸠摩智,乔峰,tian,1
乔峰,虚竹,tian,1
丁春秋,莫大,tian,1
虚竹,游坦之,tian,14
游坦之,苏星河,tian,3
虚竹,段正淳,tian,5
段正淳,虚竹,tian,4
段正淳,苏星河,tian,1
玄慈,苏星河,tian,1
玄慈,虚竹,tian,21
苏星河,风波恶,tian,2
苏星河,包不同,tian,1
苏星河,公冶乾,tian,1
虚竹,包不同,tian,7
虚竹,公冶乾,tian,2
苏星河,游坦之,tian,1
虚竹,范百龄,tian,3
薛慕华,段延庆,tian,2
薛慕华,慕容复,tian,2
薛慕华,鸠摩智,tian,1
康广陵,慕容复,tian,1
康广陵,鸠摩智,tian,1
慕容复,康广陵,tian,1
鸠摩智,康广陵,tian,1
薛慕华,段誉,tian,1
薛慕华,王语嫣,tian,1
范百龄,段延庆,tian,1
范百龄,慕容复,tian,1
范百龄,段誉,tian,1
范百龄,王语嫣,tian,1
虚竹,阿紫,tian,11
阿紫,虚竹,tian,10
苏星河,阿紫,tian,1
慕容复,游坦之,tian,8
慕容复,阿紫,tian,4
阿紫,全冠清,tian,3
游坦之,慕容复,tian,8
游坦之,王语嫣,tian,1
全冠清,苏星河,tian,1
段誉,阿紫,tian,11
王语嫣,阮星竹,tian,1
王语嫣,阿紫,tian,2
王语嫣,段正淳,tian,5
阮星竹,崔百泉,tian,1
阮星竹,段誉,tian,6
阿紫,崔百泉,tian,1
阿紫,段誉,tian,12
全冠清,崔百泉,tian,1
崔百泉,王语嫣,tian,2
王语嫣,巴天石,tian,15
朱丹臣,崔百泉,tian,1
朱丹臣,阿碧,tian,1
阿碧,巴天石,tian,1
阿朱,巴天石,tian,1
巴天石,崔百泉,tian,1
王语嫣,崔百泉,tian,1
阿紫,慕容复,tian,1
邓百川,阿朱,tian,1
丁春秋,阿朱,tian,1
阿朱,邓百川,tian,1
包不同,桑土公,tian,10
风波恶,桑土公,tian,3
王语嫣,桑土公,tian,6
慕容复,桑土公,tian,15
桑土公,包不同,tian,7
桑土公,王语嫣,tian,2
公冶乾,桑土公,tian,3
邓百川,桑土公,tian,4
桑土公,邓百川,tian,6
桑土公,慕容复,tian,14
邓百川,洞玄,tian,1
慕容复,洞玄,tian,1
慕容复,木岛主,tian,1
木岛主,慕容复,tian,1
桑土公,公冶乾,tian,2
桑土公,风波恶,tian,2
桑土公,乌老大,tian,7
乌老大,桑土公,tian,4
乌老大,慕容复,tian,34
段誉,桑土公,tian,2
王语嫣,乌老大,tian,12
慕容复,乌老大,tian,29
乌老大,王语嫣,tian,12
公冶乾,乌老大,tian,1
风波恶,乌老大,tian,2
乌老大,不平道人,tian,22
桑土公,不平道人,tian,3
不平道人,乌老大,tian,24
不平道人,桑土公,tian,4
不平道人,包不同,tian,3
不平道人,公冶乾,tian,1
不平道人,风波恶,tian,1
乌老大,天山童姥,tian,17
不平道人,天山童姥,tian,4
天山童姥,乌老大,tian,14
天山童姥,不平道人,tian,4
天山童姥,慕容复,tian,5
天山童姥,王语嫣,tian,2
王语嫣,天山童姥,tian,5
王语嫣,不平道人,tian,4
不平道人,慕容复,tian,9
乌老大,邓百川,tian,4
乌老大,包不同,tian,11
邓百川,乌老大,tian,7
包不同,乌老大,tian,10
包不同,不平道人,tian,3
慕容复,不平道人,tian,6
段誉,乌老大,tian,18
段誉,不平道人,tian,8
不平道人,王语嫣,tian,3
邓百川,不平道人,tian,2
乌老大,段誉,tian,15
不平道人,段誉,tian,6
乌老大,段正明,tian,1
不平道人,段正明,tian,1
慕容复,段正明,tian,4
段正明,乌老大,tian,1
不平道人,丁春秋,tian,2
丁春秋,乌老大,tian,2
乌老大,说不得,tian,1
慕容复,说不得,tian,1
说不得,乌老大,tian,1
慕容复,天山童姥,tian,5
天山童姥,包不同,tian,5
包不同,天山童姥,tian,2
包不同,司空玄,tian,1
乌老大,司空玄,tian,1
司空玄,乌老大,tian,1
苏星河,乌老大,tian,1
虚竹,乌老大,tian,63
乌老大,虚竹,tian,63
桑土公,虚竹,tian,3
桑土公,段誉,tian,2
不平道人,虚竹,tian,12
不平道人,邓百川,tian,1
乌老大,阿紫,tian,1
乌老大,玄难,tian,1
乌老大,游坦之,tian,1
乌老大,丁春秋,tian,2
邓百川,阿紫,tian,1
阿紫,乌老大,tian,3
玄难,乌老大,tian,1
游坦之,乌老大,tian,3
玄苦,虚竹,tian,2
虚竹,无崖子,tian,33
无崖子,虚竹,tian,28
苏星河,无崖子,tian,4
无崖子,苏星河,tian,2
段延庆,无崖子,tian,1
无崖子,玄难,tian,2
无崖子,丁春秋,tian,2
玄难,无崖子,tian,1
丁春秋,无崖子,tian,1
虚竹,不平道人,tian,15
乌老大,苏星河,tian,1
乌老大,无崖子,tian,3
不平道人,苏星河,tian,1
不平道人,无崖子,tian,1
无崖子,不平道人,tian,1
虚竹,天山童姥,tian,7
天山童姥,虚竹,tian,7
虚竹,莫大,tian,1
莫大,虚竹,tian,1
无崖子,乌老大,tian,2
虚竹,李秋水,tian,80
李秋水,虚竹,tian,78
李秋水,无崖子,tian,13
无崖子,李秋水,tian,9
李秋水,乌老大,tian,5
乌老大,李秋水,tian,5
虚竹,桑土公,tian,2
段誉,李秋水,tian,1
桑土公,李秋水,tian,1
慕容复,李秋水,tian,1
虚竹,梦姑,tian,7
李秋水,梦姑,tian,1
梦姑,虚竹,tian,3
李秋水,苏星河,tian,1
李秋水,丁春秋,tian,2
苏星河,李秋水,tian,2
丁春秋,李秋水,tian,2
李秋水,王语嫣,tian,3
王语嫣,李秋水,tian,2
虚竹,符敏仪,tian,5
乌老大,符敏仪,tian,1
不平道人,符敏仪,tian,1
符敏仪,苏星河,tian,1
符敏仪,虚竹,tian,5
无崖子,王语嫣,tian,1
虚竹,左子穆,tian,1
左子穆,虚竹,tian,1
李秋水,段誉,tian,2
虚竹,神山上人,tian,2
神山上人,玄慈,tian,11
玄慈,神山上人,tian,9
虚竹,玄寂,tian,13
玄寂,莫大,tian,1
莫大,玄慈,tian,1
玄慈,天竺僧,tian,1
玄慈,鸠摩智,tian,13
鸠摩智,玄慈,tian,13
神山上人,鸠摩智,tian,2
鸠摩智,天山童姥,tian,1
鸠摩智,无崖子,tian,1
鸠摩智,李秋水,tian,1
天山童姥,鸠摩智,tian,2
无崖子,鸠摩智,tian,1
李秋水,鸠摩智,tian,2
段延庆,玄慈,tian,2
无崖子,玄慈,tian,1
丁春秋,玄慈,tian,7
鸠摩智,神山上人,tian,2
神山上人,虚竹,tian,2
玄难,鸠摩智,tian,2
虚竹,梅剑和,tian,1
梅剑和,虚竹,tian,1
梅剑和,玄慈,tian,1
玄寂,虚竹,tian,14
鸠摩智,玄寂,tian,3
鸠摩智,玄苦,tian,1
玄苦,丁春秋,tian,1
玄苦,邓百川,tian,1
玄苦,鸠摩智,tian,1
公冶乾,玄慈,tian,1
邓百川,玄慈,tian,1
玄寂,鸠摩智,tian,1
神山上人,玄寂,tian,1
玄慈,朱丹臣,tian,1
玄慈,华赫艮,tian,1
玄慈,段正淳,tian,2
朱丹臣,鸠摩智,tian,2
华赫艮,鸠摩智,tian,1
巴天石,鸠摩智,tian,2
段正淳,鸠摩智,tian,5
玄慈,段誉,tian,2
鸠摩智,段正淳,tian,6
鸠摩智,阮星竹,tian,1
阮星竹,王语嫣,tian,2
段正淳,王语嫣,tian,6
云中鹤,玄慈,tian,1
叶二娘,玄慈,tian,7
包不同,全冠清,tian,3
全冠清,邓百川,tian,1
全冠清,公冶乾,tian,1
邓百川,全冠清,tian,1
公冶乾,全冠清,tian,1
慕容复,叶二娘,tian,1
风波恶,叶二娘,tian,1
丁春秋,叶二娘,tian,1
王语嫣,玄慈,tian,3
丁春秋,阮星竹,tian,2
阮星竹,丁春秋,tian,2
段正淳,丁春秋,tian,1
游坦之,鸠摩智,tian,2
鸠摩智,游坦之,tian,2
丁春秋,褚万里,tian,1
褚万里,丁春秋,tian,1
玄慈,游坦之,tian,10
玄慈,丁春秋,tian,4
王语嫣,游坦之,tian,3
游坦之,玄慈,tian,7
阿紫,玄慈,tian,2
玄慈,阿紫,tian,2
玄慈,全冠清,tian,2
包不同,玄慈,tian,1
全冠清,玄慈,tian,2
游坦之,阮星竹,tian,1
游坦之,段正淳,tian,1
阮星竹,游坦之,tian,1
段正淳,包不同,tian,1
段正淳,慕容复,tian,30
段正淳,公冶乾,tian,1
段正淳,风波恶,tian,2
段正淳,邓百川,tian,3
华赫艮,包不同,tian,1
华赫艮,慕容复,tian,2
华赫艮,公冶乾,tian,1
华赫艮,风波恶,tian,1
